PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,superpop
-1.0306884,-0.46292427,0.76873547,0.47523502,0.42048436,0.48376015,-0.5553443,-0.18278451,-0.3185885,-1.5130497,-0.85215896,-0.11560785,-1.2183826,-1.6910065,1.1966084,0.16254295,0.8436061,0.6499643,1.2261484,-0.07585108,0.0
1.5224528,3.1515722,0.36848235,1.7751734,0.64412975,0.27904472,-0.0040491116,-0.18161078,-0.9844247,-0.5261979,-1.7248671,1.7984042,-0.5423143,-1.5136782,-0.5390032,-2.0117896,0.35683486,-0.34823936,0.55140233,0.94889003,1.0
-1.0191467,0.85438657,-1.282322,-0.3802629,0.099660024,-1.161113,0.52477276,1.310477,-1.7998197,0.53323054,1.4902784,0.27065918,0.8662159,-0.7216064,-0.031629812,0.4007467,-0.8313003,0.74571556,-0.4793208,0.013185195,0.0
1.7212721,2.5948164,1.1514133,0.8623854,2.2044604,2.1014826,-0.12821956,-1.7570562,-0.2445941,-0.09263964,-1.2387326,1.9552785,1.6833097,-1.2178209,0.75591266,-1.1973679,0.7285914,-0.013688588,0.3747391,1.3138618,1.0
5.977415,7.053605,5.8313622,5.051589,6.225725,0.55294985,-0.9008291,0.10883212,-0.68141896,0.4026819,-0.021988943,-0.14067964,0.12753505,-0.37638888,-1.118412,0.036114614,-1.6386906,-0.6837571,0.8505061,0.83270264,3.0
2.769561,1.3714237,0.4149853,2.2577612,0.63664603,-0.09299409,2.074648,-0.52024204,1.3678179,-2.92702,1.3234006,1.5487888,-0.34003195,-0.8365035,1.4505925,0.52430344,0.48192456,0.17399973,-1.2883059,1.2122941,1.0
7.0701985,9.3831835,8.313877,8.857077,7.6811533,-0.028310325,-0.31291494,-0.78775483,-0.722542,-0.38920176,0.022424115,0.40391532,0.44890833,-0.17472161,-0.49654546,0.6080033,0.008997909,0.7157418,-0.33863014,0.81882584,4.0
7.8896375,7.779921,7.7639756,8.13046,8.643054,-0.08859759,-0.9489863,-0.37655115,0.091361634,-0.27554515,0.17769788,0.9001374,0.120958716,-0.4188531,-0.37540254,0.12607355,0.7761602,-0.6047033,-0.08408602,0.6752624,4.0
2.287744,1.9494156,2.6079555,2.837769,2.173895,0.5220443,1.662971,-0.65123355,-0.9094939,-1.176612,0.2534153,-1.2159445,0.934652,-0.29906872,0.19240962,-0.19977568,0.10270282,1.6712639,-0.6474021,-1.191196,1.0
1.625569,-0.70760745,-0.7211947,-1.0947325,1.4740081,0.40994495,0.8190374,-1.380961,-0.06748954,0.60382295,-0.27869916,0.38883218,0.19241932,-0.8337542,-1.0984075,-2.3531768,0.6425877,0.46355328,0.8263435,0.23030506,0.0
5.2910676,3.5442123,3.1482668,4.3520107,2.5430388,0.014757827,0.0918281,1.4547664,1.075435,0.4157217,-0.7404899,-0.69415355,-0.26066405,-0.46391508,-0.6772488,-0.8725786,1.1599796,-0.07428986,1.1316954,-0.48727804,2.0
1.6101258,-0.5907087,0.05682021,2.5247393,-0.7596236,0.3412647,-0.8566402,-0.058708508,0.63511866,-0.089022756,-0.271314,0.010876529,0.6360226,-0.17949937,0.9051268,0.12995158,-0.053301867,-0.82185054,-1.3049517,-0.3950322,0.0
-0.2574561,-0.22082599,0.22317624,-1.0443921,0.19211268,0.64230955,-0.5148442,-1.0348294,-0.39259857,0.9325813,-0.3313228,1.0084894,-0.3668322,0.6934558,0.3626886,-1.7282481,0.09806289,0.038656015,0.41308653,1.111008,0.0
5.8139324,6.07802,4.6694894,4.6692686,6.8052654,-0.1559231,1.4299086,-0.61539483,1.4722348,-0.261815,-0.044336714,1.0800798,-0.720569,-0.6646891,-1.7814091,1.2971848,0.62112767,1.0953902,0.7149792,-0.027444553,3.0
6.642708,8.75966,7.2063828,7.5896997,9.057941,0.0651419,0.5901294,-0.06086815,-1.5671874,0.9372702,0.40882298,0.67194426,0.74208593,-0.4861059,0.9700878,0.39413193,0.55414766,-1.2773119,-0.2198567,0.055561595,4.0
9.405611,7.604147,6.4097815,8.888392,8.308234,0.23299788,0.5501616,1.7611526,-0.88558817,-0.0960961,1.1692699,-0.9645641,-1.1639904,0.059754126,0.20888454,0.8505397,-0.5673951,0.3439222,0.85965997,-0.2158637,4.0
5.06355,3.792744,3.2936993,4.922969,3.7990482,0.22823273,-1.6102515,-0.15751334,-0.7034645,0.03217674,0.18417162,0.8008994,-0.71649307,0.6002913,1.7706727,1.342547,0.29735953,-1.2245024,-2.211012,0.8408611,2.0
3.5082812,3.3048728,4.144562,4.6929016,1.8116205,0.21342336,-0.5473397,-0.61463517,-0.031999834,1.586503,0.7212845,-0.27042288,0.21981288,1.4387655,-1.331181,0.54082745,0.21930952,3.2791252,0.12628031,-0.17249633,2.0
8.044681,7.815049,8.688791,7.3525114,8.587386,-2.3596034,-0.089615844,-1.0140003,-0.42955226,0.23957084,0.03166926,0.1330206,-0.056202836,-0.095761634,-1.0147227,-0.73674583,0.6800527,0.77302206,-0.016157985,-0.17992012,4.0
4.212514,5.944622,2.5718918,2.6790605,3.995745,-0.32319084,-0.15041645,-0.8021577,-1.1836237,0.6040318,-0.59413594,-0.22097157,0.5219316,-0.8671066,2.2211716,-0.9659215,1.7234622,-0.46485555,0.6026846,-0.9401934,2.0
-1.221343,-0.9718892,-1.7287043,0.6842574,-0.5866283,0.86991334,-1.8599553,-0.39107883,0.4882485,-0.9206613,-0.83717006,-0.35106698,-0.48820418,1.6279417,-0.14636147,-1.4618539,0.7679481,-1.0479075,-0.14932014,-0.84327644,0.0
8.378311,8.70454,6.4734535,5.500866,10.016337,0.86807567,-1.0446521,1.9313419,-0.13446155,-1.8524843,0.22353476,1.1955463,-0.5014212,-0.7994716,-0.40195474,1.0616113,0.79047954,-0.91838574,-0.4345652,-2.535556,4.0
-0.44801074,-0.9032712,0.04363563,0.31555673,1.3413757,-0.3725957,0.2951026,0.7750929,0.86611015,-0.03670152,0.31410614,0.53442997,1.2043009,0.6840576,-0.78530157,1.4824135,0.47201705,-0.48032343,-0.09737576,-0.6284106,0.0
1.5676439,2.5801253,1.466156,2.4916167,2.7355819,1.4797212,-1.3204136,1.0147281,0.56224436,1.0871937,-0.11572063,-2.2475843,0.3534479,-0.15927853,-1.1667107,-0.030730661,1.0144733,-1.1331543,-0.155064,-1.0828385,1.0
5.9958987,5.0896797,7.233121,6.7098103,4.767378,-1.071175,-0.9429733,-0.39035192,-0.8012859,-1.9959543,-0.059403315,-0.6795678,-1.2934028,-0.38249782,-0.6909579,0.5991853,-2.3651812,2.1898808,1.3476845,1.1559031,3.0
6.549981,4.3486643,4.394287,5.4819036,4.8649287,-0.24786508,0.40324697,0.7792212,0.8258564,0.1645464,-0.13580166,-0.63938063,-1.0286132,0.63182515,2.5508027,1.7261149,0.310206,0.7932966,-1.4920081,-0.6388426,3.0
2.9111857,2.3941097,3.7074513,0.006760597,0.94553745,-0.6843713,0.8158514,0.9175286,0.56545323,-0.8855476,0.772266,0.7731485,0.035852283,-0.21292506,-0.7831811,-0.14149362,-0.022122143,-1.1188384,0.35823214,-0.31979775,1.0
4.0756316,2.4948268,5.2613635,4.309015,2.704977,0.06718191,-0.4978245,-0.61137646,-1.0472611,0.5744952,-0.13280049,-0.36272424,-0.7947606,-0.74521893,1.3524616,0.38977805,-0.70508254,0.2137895,0.8482144,-0.4379691,2.0
0.628168,2.6118119,2.1386726,1.6348777,1.0514357,-0.49942848,0.6826066,0.40512022,0.6374642,1.8425934,1.4171793,-1.068076,0.89422745,0.7752096,-1.1294243,-0.66454035,-0.53821516,-0.9831935,0.99482423,0.2675049,1.0
6.868778,6.396185,4.89123,6.943834,7.471967,-0.8405963,-1.0130888,-0.9651921,0.51398706,1.2561269,0.035361856,0.39249536,1.1967498,-1.1728437,-1.3795286,0.7131085,0.2661327,0.034000512,-1.2525039,0.065687835,3.0
-0.272558,-1.5040413,-1.3639573,-0.52517337,0.37014177,-1.7346854,0.99517214,0.86221933,0.60125613,-0.3719466,1.1463023,-1.2936394,-0.46168956,1.3917642,-1.0581261,-0.26637113,-1.1060122,1.1656667,-1.624694,-0.077069014,0.0
-0.29296526,1.2080324,0.2463105,0.90608156,1.7533563,-1.0099835,2.7707818,1.1506697,-0.78952473,0.33303574,-2.1852596,-1.9071753,1.8143722,0.13667828,0.63543606,-0.6796528,0.65604866,0.30530682,0.50396883,0.7837313,0.0
5.3020463,4.7554994,5.5344243,7.366435,4.819068,1.2615038,2.7285385,-1.5537293,-1.0015761,-0.18198533,-0.097389236,0.5431693,-0.5601113,-0.81253767,-0.018235968,-0.69373703,0.7480055,-0.80021363,-0.43766716,0.5805008,3.0
3.669377,5.3409195,4.2259817,4.110002,3.8009832,0.9100988,-2.6795332,0.043322664,1.3722355,0.85415465,1.2474943,0.44239008,1.729291,1.983807,0.24697053,-1.8638749,1.389771,1.2089632,-0.8486853,-0.71824026,2.0
6.009422,5.64529,5.2344155,5.5209026,5.033663,-0.9297176,0.67340344,0.021369157,-0.46810353,0.35489026,-0.4400335,0.27717322,-0.8756335,0.036137473,-1.2532953,1.2171223,-1.0721321,-0.19330622,0.94482815,0.17681769,3.0
5.5901303,6.1642513,7.6117043,4.494201,4.9216366,0.98757106,-1.4246837,0.48282737,-0.37503353,-0.98142546,-0.27382675,-0.42452452,0.46436995,-1.3262976,-0.26081535,0.05344161,0.12053717,1.0068378,-0.7427383,0.7709931,3.0
0.6985172,-0.85112184,2.3844266,-0.39363822,-0.036884226,0.38265717,-0.15305868,-0.18249702,-2.7674956,-0.66556007,-0.6382547,1.207506,1.893774,0.34084025,-0.9708048,-0.10227277,-1.3621854,-0.71328133,1.676062,1.1239773,0.0
3.6413605,5.0482545,4.2643366,4.794791,4.92267,-0.055005703,0.7087965,0.44247973,-0.98017395,2.713201,0.4068616,0.4403799,0.37207913,0.10184016,0.36461195,1.4028537,1.6597908,-0.0718663,0.7741923,0.49694502,2.0
6.7446218,7.7679033,6.4696064,4.83825,5.084555,-1.6842223,2.1327312,-0.6489709,-0.6655594,0.24310397,0.94592094,0.1307482,-1.7332625,0.5120177,-0.4080659,0.20383026,-0.6833623,-0.08250408,-0.95817906,1.2833413,3.0
-1.6956242,0.17463219,-0.6905298,2.1708107,0.43697813,-1.0322027,0.46849343,-0.040497035,0.11299716,-0.3544918,1.0873647,0.578158,0.83091444,-1.0894852,-0.57616645,-0.26460177,-0.18571335,0.5500565,0.53782946,-1.4690838,0.0
7.950749,6.3968506,9.036765,6.9894557,5.8538322,0.29416734,-0.21957348,-0.38768035,0.6630195,-0.1507979,-0.055794697,0.27940103,1.2988522,-0.4239912,1.2532808,0.43246958,-0.5035749,-0.029677846,-1.3867937,-0.9213753,4.0
5.585968,5.777481,5.107106,6.2534757,7.4087644,0.24920405,0.6515983,-0.032285057,1.6088685,1.8988377,0.39199483,-1.124615,1.3905498,-1.9923533,0.36201,0.74158084,-1.5116919,-1.017999,-0.14654964,-0.37828138,3.0
-0.03211575,0.8322541,-0.87852526,0.5506558,-1.7606729,-1.0664407,-0.3935769,-1.2564566,0.34304705,-1.636375,2.029466,-2.0069044,0.51836085,0.3091077,-1.6208011,0.5492283,-0.054284614,0.35327542,0.13270673,-0.5692251,0.0
5.17481,5.3121934,6.315926,6.1918607,7.564934,-0.10973881,0.11634348,1.1609237,0.5641912,-0.438656,0.08317302,-1.2462387,-0.086443566,-0.14576073,0.25986958,0.617761,-0.03017353,-0.046906877,-0.0044271336,1.0228748,3.0
3.7616293,3.285394,2.672729,3.1457486,2.7172432,0.06770079,0.5665201,1.5935743,1.2338465,1.1498535,0.74820065,-1.4624902,-0.18968007,0.7509505,-0.9579466,-0.050779443,-0.7516695,0.09692573,0.20446841,-1.0640779,2.0
5.1973295,3.2130322,4.10439,4.540455,2.853171,0.49002668,-1.0347446,0.83667684,0.4831872,-0.3953951,-0.13960138,-0.18679675,-0.26898834,-0.924109,0.1492471,-0.6900788,0.37568906,-0.82346743,-0.12878598,0.59784,2.0
5.5621347,3.7318666,2.9089227,4.1467886,3.2587132,0.412537,-0.7944968,-0.0051088915,-0.06529699,0.5798532,0.58412063,1.4824477,-0.27177623,-0.386531,-1.6752367,0.4503461,-0.9576203,0.79459894,0.66325873,-0.71335363,2.0
5.907983,7.918733,6.1889415,5.401507,5.9243307,1.5393422,-1.0580654,-0.9477234,0.21633632,-0.16567306,-0.5220844,-1.0606078,0.08847482,-0.2745128,-1.0259612,-0.7501652,-0.05838821,2.772122,-0.9035794,-1.4741621,3.0
2.732336,2.450296,2.8159306,3.3771968,1.8015559,-0.1105198,-0.84711856,0.26806045,-0.99214435,0.6837545,-1.1682502,0.049560323,1.9625893,-0.59115934,-0.27563518,0.1460977,1.0111244,-0.4525849,-1.2025112,0.42753592,1.0
-0.8298972,-0.36273846,0.65092254,0.3423567,1.3533323,0.04989407,-0.02080443,-0.1730192,-0.12728707,-3.421983,0.34945685,0.34529668,-2.1818655,0.43114606,-0.92254794,0.86744374,-0.4595995,0.44450432,-0.9022381,-0.75868326,0.0
9.632869,8.074215,7.7936597,8.651423,8.299965,-1.6320372,-1.1576215,-1.505017,-0.4886001,0.80171704,0.1411401,-0.29253554,-0.3272355,-0.5028073,0.118373595,1.6975211,-0.07851148,-0.13672158,1.2224942,-1.6043394,4.0
0.46788144,0.75981736,1.7720085,1.2349577,2.0657728,-0.93644327,-0.7934751,0.6346823,1.0659188,-0.5657435,0.28742784,0.03479669,-1.1023812,-0.17560743,-1.1790897,-0.21648079,-0.61547786,-0.35050848,1.0377537,-1.8753622,1.0
2.578257,2.0462077,4.0038843,2.5135682,1.2628396,1.4973831,-0.043289214,-0.14879479,0.38386488,0.41101432,0.30180576,-0.21848932,-1.794387,-0.94802433,-0.5262525,0.08183682,-0.4347629,-1.7223448,-0.23373967,0.2989697,1.0
6.877739,4.8415995,3.2716427,5.169363,2.1243205,0.456307,-0.8582915,1.8998516,0.45905206,1.1553391,0.20731807,-0.9286609,1.5796375,-0.307893,1.0333581,1.0330123,1.3648907,-1.187901,1.9973968,-0.35005876,2.0
3.771043,6.6020026,2.943267,5.0032086,3.416226,0.5002317,0.41914475,-0.0842268,0.61730206,-0.2257725,0.18357977,-0.0069836187,0.21734077,0.30861846,0.03448022,-1.8020213,-0.089524195,1.1055632,0.3127322,1.0326958,2.0
1.5628557,2.554743,2.2475085,1.074296,3.4812372,0.8754696,1.3039714,1.0482407,0.42318106,0.046079274,0.31571177,-1.645541,-1.9363271,1.883392,-0.8124642,0.24523354,0.7488312,1.418793,0.15866199,0.24985841,1.0
7.4863014,6.399407,7.078883,9.059253,9.321992,-0.3652678,0.33091944,1.4901878,-0.79592097,0.5264627,1.0425261,0.44587615,-2.6988618,-1.1182914,-1.1437042,-1.4900788,-0.7490795,1.4129635,0.47598487,0.36473668,4.0
2.154674,2.5375018,2.547739,3.4635406,0.6123754,1.0217508,-1.2641436,0.4096157,0.49866018,-0.60753125,-0.8953941,-0.80974644,-0.5128672,1.2190583,0.7047488,-1.258855,0.0011363864,0.18632783,1.1676443,-0.4430958,1.0
6.2778206,6.779672,6.660721,6.666642,5.6642,-0.523966,0.007971445,0.7216365,-2.014914,2.152554,0.80876225,0.21406575,1.7447706,-0.15269122,0.69713783,0.5771574,1.5344063,-1.6987616,1.3168365,-0.5610695,3.0
2.3176694,3.2552967,3.723342,3.407351,4.4957757,-1.8459836,0.18223424,-1.4390973,-0.18474963,-0.47245514,1.6393765,0.059084795,0.5736633,-1.8800095,0.5362679,-0.63803864,1.0249642,-0.28919002,0.4022624,0.22392708,2.0
4.521223,3.7328956,4.7610574,5.0001407,4.691059,-0.9316736,0.22431286,1.1483477,0.92758995,-1.2285244,-0.9149874,0.8753522,1.9655647,0.79922926,1.3063598,-1.0837414,-0.50722647,-0.31482422,1.9465146,-0.48419285,2.0
1.0760735,2.213704,1.3583083,2.7599506,5.4529285,-1.334107,-0.11857171,-1.0697894,0.54566205,1.6241907,0.51067096,0.5399029,2.1094234,-2.0758815,-0.22189596,-1.8074309,0.79074126,0.13321014,0.969774,0.45991528,1.0
8.664762,8.189683,8.249451,7.8822875,9.905721,-0.32150465,-0.81472534,-0.7750184,-1.0853598,-0.45069522,0.56309336,0.15720218,-0.18096584,0.38672233,0.56119347,0.8512562,1.0546416,-1.0944047,1.1036545,0.59421504,4.0
10.220381,7.832191,8.743949,9.304096,6.62809,0.6678839,0.5918291,0.41483697,-1.066485,1.4526393,0.40941864,0.23907116,1.0939115,-0.13576818,0.8370427,0.59576356,-1.7511971,-0.11701443,0.80733615,0.37068397,4.0
-1.5970995,-0.94348884,0.60412186,-1.8787367,-0.024438228,0.6497041,0.57952505,-0.34489352,-0.29059002,-2.0750391,-0.96302277,0.009953439,0.51644146,0.55700153,-1.3606529,1.3314011,0.37773982,-1.3200537,-1.0136132,-0.5983069,0.0
7.593955,7.684663,8.15992,7.6938987,6.3982897,2.2877321,0.728576,0.155727,1.1022916,0.3817087,-0.90868664,-0.09932581,-0.39418545,-0.05676842,0.25210673,0.9926912,0.4003084,-0.110359356,-0.37750483,-0.73703814,4.0
-1.8240304,-0.949428,1.035318,-0.5395288,0.19934535,-0.097505905,-0.93918955,0.13083583,-0.26306173,-0.14266202,-1.3187419,-0.3007394,-0.4790155,1.2436103,-2.8295438,-1.910611,1.722083,-2.3930755,1.1228638,2.3548634,0.0
3.590246,4.9185505,1.8061919,5.0722504,1.6455321,0.9198465,-1.7126259,-1.0016347,0.4924368,0.29481745,0.305431,-0.7191465,0.5133689,-0.45785132,-0.28969455,-0.71850574,0.13625313,-1.3705217,-0.18763486,-2.1314845,2.0
3.789352,3.2328134,5.7143326,2.1502275,3.2528567,-0.9148065,-1.3514279,1.50588,-0.22653101,0.61056614,-0.5234757,1.6514124,-0.15893522,-0.46245095,0.6463496,-1.1933941,-0.20631813,0.3579347,0.18314466,-0.36852163,2.0
4.1728563,3.3963008,4.40078,3.687092,4.1325846,-0.6986061,0.8517453,-0.62599874,-0.5540059,-0.5380658,0.44202843,0.49995947,-1.1223834,1.5545119,-0.95245737,-0.32967824,0.4591796,0.7015949,1.5469557,0.3757769,2.0
9.770835,8.359237,9.145388,7.8989444,7.9123874,-1.2448786,0.34943807,-1.1917195,-0.91472924,0.04667232,1.7104207,0.6154943,0.795026,1.6486449,0.07958579,0.25734475,-0.23279208,0.15214792,1.324594,0.61755365,4.0
6.362203,6.0525246,7.095846,7.945471,5.3430705,1.9113789,-1.2980326,1.5414952,0.06830553,-0.4918162,1.5469478,1.5939748,0.041032065,-0.26860765,0.38909304,-0.119943045,-0.5967386,-1.3965081,0.3694295,2.323712,3.0
5.802681,5.2590375,4.3377743,4.919245,4.3941994,-3.1157615,-2.6866407,0.15192775,2.6507466,-1.749715,-0.3915357,-0.7560095,-1.0308661,0.28268623,-0.43227628,0.058261327,-0.6564682,0.7387323,0.6780969,1.556275,3.0
7.335946,4.657396,6.6095695,4.825789,5.8050046,0.25847486,0.18120274,-0.8380355,1.3249565,1.367111,0.42373538,1.0965605,0.44806632,-0.1370516,1.874582,0.64982486,-0.2053064,-1.1483762,1.6150616,1.6492696,3.0
0.18188941,2.364104,2.7518702,-0.042880774,2.5476975,-0.109950595,0.10553684,-0.43639797,0.72815156,-1.4669672,1.273121,0.1965745,2.047208,0.56195265,2.0269382,-0.10697976,0.42892176,-0.9163415,0.9314879,-1.066091,1.0
2.5522938,1.0491738,2.503639,2.5056677,1.2863097,-0.6354686,0.57906735,-0.46070036,-2.162674,0.65372986,1.4581684,-2.3430343,0.42886662,-0.3542517,-0.48800296,-0.41748977,1.670253,-0.5431383,0.59125024,-0.7624186,1.0
9.058525,7.954066,7.347157,8.058316,8.742981,-0.50882775,0.41583562,0.425616,0.4950415,0.3278097,-0.059269547,0.106938615,0.8937492,-0.45062414,-2.670991,0.6153774,0.47057,-1.875012,0.8146878,1.3622493,4.0
0.14069611,-0.96386737,0.26856178,0.84880036,-0.2789012,0.7486569,-1.4649363,0.76946276,-0.114369586,-0.22427444,0.28413436,0.051992897,-0.5972118,-0.46336174,-0.21704723,0.08633225,-0.039613456,0.72900826,-1.2520403,1.7458249,0.0
5.90032,6.3723125,7.484003,7.0270295,4.5227017,-1.0108831,0.0433984,1.3231537,1.5695957,-0.2871574,0.12273755,0.7057091,0.64943486,-1.1915374,-1.7589945,-0.7159533,-0.6328405,-1.5825542,-0.032512583,2.1440213,3.0
-0.42321637,-1.5921286,-0.709493,0.061825454,0.8985149,0.21275252,1.081402,0.39943635,-0.5601328,-0.1257358,0.04218486,1.0460379,1.2057557,0.21647744,-0.009582275,-0.15665118,-1.0930231,0.21563019,-1.2714877,-0.16563158,0.0
1.4977696,2.155805,-0.9676806,-0.16754785,-1.0613595,-0.056010958,0.758317,-0.5507845,0.30978477,-0.52851206,-0.16342156,-0.68052274,-0.11504872,0.07787,1.3393552,-0.14661764,1.726577,1.8499713,-0.019976722,0.24085547,0.0
7.993425,7.058307,8.581249,8.77936,7.563656,-0.7669578,-1.8281943,0.003628886,0.25628787,0.46024254,1.3021827,0.43781686,0.7607073,-0.14529985,-0.024238871,0.6918787,0.8263611,-1.6871979,1.0050207,0.83080304,4.0
5.70272,5.4236274,5.6622868,5.11784,4.6457763,-1.4142687,1.2029012,-0.058612593,0.94404274,1.8708005,0.4788062,0.3200758,0.883097,0.5684352,0.7163552,0.80445033,0.05789899,-0.38999772,-1.1166759,1.4697592,3.0
6.348843,8.524128,7.3750954,9.132223,9.507424,0.71391535,0.5984767,-2.0248609,-1.3409647,-0.06347272,-1.0553597,-0.21274062,-1.8551384,-0.2922969,0.7512131,-0.018494403,-0.8561669,2.4588795,-0.57744056,-0.0076405667,4.0
4.5822964,5.24586,5.233304,3.6051342,3.2575135,-1.4978027,1.0979944,-0.21093124,-1.2068709,-1.7647659,0.3931694,0.9734382,-0.2813486,-0.98686504,-1.7494149,1.5819212,0.37341607,-0.11400189,0.015989127,-0.045103118,2.0
4.8482866,4.5672097,3.8608031,4.3891697,4.775692,-0.42164907,-0.38818565,-1.6087706,0.99307406,0.36847243,-2.653071,-1.3669828,-1.6885569,0.7393603,-0.61347127,-0.5811583,-0.99038357,0.65381384,-1.3000109,0.59300345,2.0
3.7648492,5.559119,5.5443926,4.530403,4.1929317,0.332222,0.16765535,-0.45733663,0.43220556,0.8225947,1.8926144,-1.412447,1.6423104,-0.99751717,-1.2708349,-1.3052752,-0.24131252,1.4433508,-0.037688952,-0.21124095,2.0
6.461405,6.837637,6.514207,4.885788,5.0630774,2.0358834,-1.0794983,0.82581323,1.2418529,1.6256685,1.5723013,0.50632256,0.5824394,0.76773196,-0.032018278,-1.9347882,-1.2206552,-0.10598913,-0.68554443,0.4757575,3.0
3.2421393,1.9958124,1.9966259,3.8630705,4.235413,0.7279012,1.9187697,-0.014915326,0.36382517,0.17722832,0.9327433,-0.28401536,2.2788837,-0.710196,-0.37335366,0.12263013,-0.32793978,0.5125661,0.17331733,-1.0293913,1.0
-0.31873828,1.0347307,1.161547,-1.7607845,-0.14142224,-1.134556,-0.09135917,1.2586833,0.030512262,0.34797546,1.9681811,1.1923113,0.19152784,-0.17697512,-0.20810321,-0.2101462,0.31038755,-1.294836,1.0123392,-0.05046322,0.0
4.785694,4.854593,4.2134485,2.8664927,3.808009,-0.94377697,0.47428736,1.1531467,0.22601056,0.61158323,-1.9415461,1.349165,0.7552526,0.571714,0.04777053,-0.31438738,0.4434407,0.40804005,-0.74944085,1.0764364,2.0
0.2398055,1.5293708,-0.37191063,0.63003504,1.06248,0.9747822,0.3357716,1.2838125,0.40274033,0.13656531,-0.40781695,0.57155806,-0.43099552,0.6920868,-0.25823838,0.59536946,0.2463919,1.9912709,0.95378906,0.49867734,0.0
-0.9895064,0.6892819,-0.36331657,0.08440234,1.0755292,-0.22083576,-0.0755864,2.2915502,0.13072295,0.05792682,0.66623884,-1.1050302,-0.14087339,0.56610715,-0.7724437,0.50077575,-1.2755135,0.111079454,-0.27076206,-0.7348656,0.0
1.7578542,2.6875124,1.8699939,1.8709395,2.7171593,-0.49881715,-0.75363964,-0.99386173,-1.751661,-0.77610767,-0.44069844,1.7482021,0.18784828,0.689879,0.40721357,0.13369927,0.354534,-1.4829961,-0.7664776,0.82993835,1.0
6.677388,9.0050535,9.565872,7.672773,8.295757,-1.2411608,-0.5555431,-0.008237624,0.83994114,-0.76597977,0.9985448,1.0147015,0.045613945,0.7112448,-0.62497634,-0.6314964,0.57560956,1.838861,-1.5023456,-1.6447074,4.0
1.3659067,3.1185422,1.6484342,4.0330706,1.280108,0.7965353,-0.5518855,-0.63444036,0.39699453,-1.5655874,-0.89865696,0.09209705,-0.66493833,-1.039991,1.0328169,-1.3363348,-1.0471067,-0.3162177,1.2657502,-1.1896539,1.0
6.167604,8.906985,6.9672914,8.117992,8.636756,0.6724231,-0.4400875,0.123292975,-0.38239762,-0.020235159,-1.9437543,0.3299023,-0.50112444,-0.85549766,1.0590063,0.57037544,0.7715785,0.81038135,-1.9450798,0.08291228,4.0
-0.39502645,-0.85897154,0.94185555,-1.1715753,0.02694169,0.6149317,0.01465214,-2.1550577,1.5611459,1.2558414,-0.17917107,1.7396262,0.33786038,0.32207546,0.09053983,-1.1035229,0.38895777,-0.22716054,-0.20450908,-0.08653582,0.0
7.692928,6.6503024,6.976925,8.785802,7.622677,-0.45249826,-1.550142,-0.04385897,1.105028,0.83319265,-1.2731407,-1.7191101,1.5385082,0.06908267,1.533544,-0.5487099,0.71720314,0.46778762,0.25114214,1.6975477,4.0
2.85539,3.612202,3.072686,-0.33411956,0.90803707,0.10900013,-0.08748934,0.13005842,0.77871543,-1.8881825,-0.7445996,-0.71772105,-0.5274748,-2.6147375,-0.6116895,-0.74896234,1.4968405,1.769206,1.7562311,-0.8415871,1.0
5.812443,7.4514413,5.0406218,7.2332745,6.0198827,-0.50337654,-1.1911392,-0.6844128,0.17169672,0.5163387,-1.3775755,-0.3403573,0.674875,-0.5799613,1.3786097,-0.88090605,-0.97273695,0.5032107,-1.0384283,-0.5406423,4.0
7.0372214,5.0284295,5.374287,6.906515,5.660773,0.7242836,-1.6802202,-1.4282331,0.28454196,0.6394621,-0.79272807,-0.16808732,-0.3771898,0.46299034,1.8955449,-0.8040169,0.9282802,-0.3112267,-0.96990955,-0.31646687,3.0
3.750519,6.780799,3.6103837,3.067007,2.8661153,-1.144002,0.47213832,-1.0165057,-1.69245,-1.6293763,-1.1762623,0.33931774,-0.47997618,1.6832712,-0.035736673,-0.11549674,1.4568015,-0.7347795,2.115412,-1.9743816,2.0
3.8178341,3.421163,6.3119545,5.026199,4.723963,-0.011668196,-1.5728642,1.1133473,0.096701115,0.4905901,0.8335279,0.72790366,-0.02413687,1.9756576,-0.3082474,0.110668786,-0.35418016,0.7839133,1.020953,0.45054832,2.0
2.0168314,1.2905877,1.840815,2.0327864,3.205284,0.4210127,0.86103904,0.087115675,0.9932476,0.64082634,1.5843982,-1.0993513,-1.8504437,-0.104635574,0.2690022,-0.270501,0.7261358,0.1847962,0.9412206,-0.5177753,1.0
2.0076752,2.0216343,2.1711082,0.42085743,3.3122244,-2.1607919,-2.0799837,-1.3647419,1.2218264,-0.085222386,0.10020276,1.1099968,-1.1726555,0.46246865,0.77219784,2.167716,-0.8366214,1.316694,0.95805687,-0.6471394,1.0
2.0560212,2.5049813,2.554143,2.118443,2.7155213,-0.7739167,0.84377,0.97449005,1.8709373,-0.62773377,0.4566299,-0.42504945,0.59336716,-0.5521079,0.079122715,-0.63615274,-0.62987185,-0.24350882,-0.38069412,0.06990956,1.0
