PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,superpop
1.3767092,-0.5773857,1.2865895,-0.7134479,1.2226228,-1.1392914,0.86389405,0.56869996,-0.47978607,-0.3497762,0.32111216,0.8499865,0.5934929,-1.5604721,1.4899168,-0.038505554,-1.5256093,0.66516304,1.1653168,0.21341366,0.0
3.317666,4.0554466,5.2623444,5.3418856,3.242474,-0.7325141,-0.60288286,0.35298994,0.32283399,-0.61543643,0.142513,0.36446768,-2.2023654,1.066971,0.8080637,0.7240917,0.53158945,-0.48402125,-0.6377131,0.21261089,2.0
-0.7824588,1.8618116,-0.10722829,1.9920976,0.28816152,-0.18455914,0.16983843,0.20583013,-0.059900105,-1.0778768,0.7028404,-0.52234817,-1.0261612,-0.12676732,-0.1700104,-1.6211686,2.1001813,-0.3215724,0.1453241,-0.36219704,0.0
5.6349564,6.905939,4.351252,7.3424664,6.97609,1.7537485,0.29666457,-0.94039696,-0.15319288,0.26058456,0.8236073,-0.34095103,-0.022752974,-1.4895142,-0.08434968,-0.4764745,-0.51890033,0.93208635,-0.9617946,-1.5487108,3.0
0.49479795,1.2284284,0.62262356,0.14650376,-1.0262634,-1.1532334,0.38653564,0.39541468,-0.10750526,-1.1953207,-1.1011479,0.066805,0.57294214,0.09128399,-0.48074898,0.13037679,0.6212406,0.57214284,0.6246099,0.7525784,0.0
0.22454043,0.8237604,0.52298474,0.07374055,-3.045204,-0.19206893,-0.98218215,1.6099001,-1.6472939,0.26365855,-1.153169,0.692915,1.2361943,-0.64930105,-0.20189252,-1.4232345,0.56212693,0.4427221,0.748449,0.4772385,0.0
6.9535384,7.3174314,8.425687,8.51128,8.656,0.3618586,0.97837955,1.4148679,-1.7569294,0.31415033,-0.9964237,-0.4612826,-0.4709925,-1.1333687,1.4961534,0.4382766,0.839522,1.8825496,-0.041529384,-2.3987372,4.0
7.8696027,7.270943,7.1446595,8.092018,7.5826287,0.65992427,-0.52733994,0.33330914,-2.0469387,-0.83363515,-0.073014095,-1.1786802,-1.8698702,-0.80006826,-0.08458375,-0.7974328,-0.51792693,-0.8162415,-0.115162775,0.52343714,4.0
4.3103566,4.6206923,3.7793632,3.3026032,2.7227416,0.34480143,0.70027965,-1.7832114,0.6498594,1.096428e-05,-0.943434,-2.5621214,0.8908643,-1.0452666,0.8472599,0.92924976,-1.1098814,0.29608878,0.9736278,-0.068628736,2.0
0.32508156,-0.027398173,1.9307638,0.882943,-0.9100555,-1.3158587,-0.40961862,0.59175485,-0.99952453,0.94351125,-0.020021971,-0.5208541,-0.2811369,-1.5573597,1.3124198,0.51202065,0.2685757,1.3329104,1.0935189,0.18989438,0.0
-0.59292656,-0.83292556,-0.3511991,0.5826625,-0.48945558,0.6110555,-1.2385458,-1.1515113,0.68468434,0.3591245,0.61813706,0.31924808,1.2021598,-0.19318579,-0.20259224,-0.03753539,0.33131093,-0.24411479,-2.2863479,1.3818367,0.0
5.6699967,5.538974,4.8153462,5.112501,5.638812,-0.13058364,-0.7682216,-1.5745798,1.6060871,-0.51993275,0.058070756,1.2053517,-0.30979696,-0.13564049,0.9804131,0.61675215,-0.03747074,0.40814245,1.901509,-2.581751,3.0
-0.80465585,-0.18011297,-0.321237,0.025051318,0.5424183,0.785136,0.2332218,0.5315005,2.0061388,0.34284243,-0.6801487,-0.38045162,-1.5535558,0.025065627,-1.4675169,-0.70003486,-1.5024303,-0.95788515,1.0619262,-0.28502503,0.0
5.3663297,4.1808553,5.4868765,4.2556696,2.7702453,2.4805331,-0.7936532,1.2778931,-0.32142702,-0.11118604,-0.8536581,0.3714999,-0.8758458,1.4065989,-0.5156666,0.21747844,0.86702675,-1.514717,0.21757203,-1.0342935,2.0
1.622669,1.3817518,2.5939229,1.4058658,2.9379296,-0.7101322,-0.25489506,-0.18209398,0.7428399,2.1094515,-0.91897523,-1.7259425,-0.89357907,-0.6722822,0.0010686009,-0.2942195,0.9228693,-1.0454963,0.06426395,-0.65271866,1.0
7.1475725,6.350001,7.259419,7.5878615,8.357113,1.7120148,-0.17018485,-0.39227203,-1.4229392,-1.8599501,0.6936443,0.46201125,0.018978033,1.0307758,-1.1254855,1.0614363,0.97638214,-0.833275,-1.6130252,0.69119775,4.0
3.2236338,4.035954,3.757076,4.304554,5.6830406,0.21627337,0.70362186,1.792433,-1.4656366,-1.7761375,-1.4107394,-0.2261802,2.2995155,-0.33001393,0.05815524,-0.57861936,0.8625053,-1.1487329,0.1911661,0.22907764,2.0
8.402854,7.3413944,7.150773,7.995598,9.888917,1.1359862,0.46818537,-0.0030565576,-0.8861817,-1.2886379,-0.5843685,1.3254398,1.2076999,-0.53341836,0.08979361,0.50887704,0.91235346,-2.0815375,-0.54681313,0.053562004,4.0
9.268616,7.1891193,6.9899697,8.134647,6.756963,-1.0236768,-0.7023638,-0.16310114,-0.55370975,0.82715845,-0.2864788,0.30830413,0.35949075,-0.37788156,0.2306584,0.24102858,1.7161434,1.0047127,0.73122203,-1.6572512,4.0
5.6363287,6.6535397,4.7127566,5.410669,5.660013,1.1111779,-0.5326834,-0.0025194287,-0.43408516,1.1729671,-0.033810932,0.87245315,-0.43989784,0.7230692,1.3405912,0.43979302,-1.155868,0.06968247,-0.62344146,0.050006315,3.0
8.044003,7.213272,8.402088,8.34525,8.62772,0.837934,0.094651915,-2.345885,0.066597104,-0.53942883,-0.17180598,0.80642414,0.45268136,0.11624906,0.7145982,-0.24769567,-0.5456406,-1.5167166,-0.52458704,-0.4188506,4.0
5.1211905,1.5181508,4.003769,3.587076,3.6574626,0.06589205,0.52306354,-0.22148158,-0.21571352,-1.7054095,-0.36304986,0.66905564,-0.29867873,0.57753116,0.015967721,-0.06518827,1.800268,1.0386488,0.7759948,0.75430566,2.0
3.970584,1.7702317,2.2129955,2.0496252,1.7884711,-0.11149256,1.2425584,1.3821476,-0.32114333,0.05460676,0.80575866,1.23336,0.034769803,1.0553075,-2.1255155,0.8874781,-0.40305156,-0.3088023,-2.3518937,-0.06269659,1.0
6.2317157,9.487685,8.744355,7.5215034,8.835528,1.0951537,0.2631618,-0.33135557,0.92417926,-0.030921655,0.8333106,-0.60769266,0.7853704,-0.6397667,1.3976707,0.15521944,1.9524275,0.21317391,-1.9456228,-0.65534043,4.0
3.036577,1.6874605,1.8765627,2.016652,3.13571,-0.77317774,-0.9715337,-0.16611865,-1.609159,1.4863497,-0.53000146,-0.42303276,2.0543385,1.9527855,-0.7453058,-0.7331694,0.10123344,-0.67817205,-0.66953176,-0.5566369,1.0
6.324849,5.177226,4.359828,7.6461854,6.6113877,-0.5006434,0.2531295,1.1767185,0.6893337,0.44387722,0.94615996,0.33062348,-0.88882077,0.32969433,0.012307078,0.3308039,0.3613584,-0.84251815,1.0932059,-0.3953239,3.0
8.758247,7.8102493,7.554913,7.3417416,7.7107954,0.12165056,0.2659171,1.5143932,0.8633969,-0.08706988,0.12202111,0.35617295,1.0480781,-0.089743204,-1.1613071,0.6775691,0.5825034,-0.24510321,-0.79786545,-1.2741364,4.0
7.8104787,6.6572466,6.5108438,6.554711,7.196336,0.39772525,0.30827972,1.0208286,1.2202264,0.22354114,-0.13074319,0.14252518,-0.93969953,-2.480166,0.33619556,0.20551483,-0.11660101,-0.18864557,-1.0340703,0.3246286,3.0
4.587229,6.248189,5.6698723,5.4908257,6.9667335,-0.9614021,-0.3554891,-1.2429955,-0.1831476,2.0008633,0.14760111,-0.3332989,0.48715696,1.204168,-0.061318543,0.46774158,-0.6335596,0.7366209,0.5223658,0.15494809,3.0
1.7113214,1.120315,3.084042,3.4685655,2.5603986,0.607198,-1.0188006,0.34365064,1.113682,0.4690516,1.1999685,-0.8293567,-0.86126566,0.96041995,-0.24140744,1.2140825,-0.87772185,-0.33675706,-0.15192178,-0.24825251,1.0
4.1385856,0.98775005,4.067322,5.5617085,3.5014193,-0.05499187,1.1111053,-0.7579002,-0.29124916,0.5575821,1.4039376,-1.1247337,-0.5213265,0.56086355,0.78501874,-2.074853,-1.4534577,-2.1431077,-0.28275678,-0.096953385,2.0
7.0271807,7.751296,9.565468,5.71824,10.230158,0.49587035,-2.461647,-0.02298244,-0.8774165,0.21770194,-0.34389922,-0.74445736,-1.6768284,0.17852946,0.57733893,-0.67842054,-0.06796196,-0.9968385,-1.490138,-0.115219474,4.0
7.1283917,7.7984467,8.109551,9.254545,7.6870804,-0.15834601,-1.0162355,-1.5919311,1.4056613,0.6114715,0.69922155,0.68994683,1.8333174,-0.45399767,-1.285811,-1.0179062,-0.43088505,0.06865439,0.08831698,-1.1983887,4.0
2.0539458,1.877647,2.3807704,0.33866763,2.348086,-0.5644982,-1.603998,-0.85505843,-0.89691216,-0.17836472,0.8153628,1.2195516,-1.0007124,-1.5515449,-0.74950004,0.34696674,-0.56105655,0.86413795,0.9612636,0.59931195,1.0
4.3849864,5.081492,3.8539212,4.651,4.0725875,0.14963114,1.5975996,0.9599989,0.54662615,-0.70818824,-0.40317887,0.8542173,-0.786497,-1.6124296,-1.0922537,-0.9379019,-0.8905033,-0.44151634,-1.7836568,0.7503119,2.0
3.7600079,5.1998525,1.9212995,3.1559854,4.787508,0.24357921,0.016618088,0.57298636,-0.91058356,-0.046480745,-1.8522129,0.34721482,1.0679909,-0.61164623,0.9718181,0.088693924,-0.6647124,-0.5161345,-0.9652514,1.6393081,2.0
0.21064925,1.8320241,-0.79167616,-2.5058894,-0.3157349,-0.38647464,1.6620439,-0.3208597,0.19739197,0.7249349,1.0054529,1.0967091,0.8492375,-0.5191674,2.6436853,-1.2299603,0.32242835,-0.505011,-0.71959573,-0.030359676,0.0
0.10863744,-0.7922235,-0.19473624,0.16517119,1.482662,-0.62203133,0.5092215,0.43288285,0.08926462,-0.36566675,0.99148697,-0.22482549,-0.61730844,0.56447434,1.0442978,-1.5816088,0.16469394,-2.6992624,1.6576811,1.4556968,0.0
8.76231,9.925176,8.912352,7.1488485,8.5332575,-0.24382006,-1.3583835,-0.6224673,0.18194926,-0.63068306,1.840781,-0.55789804,0.045181233,0.63179743,1.0255315,-0.82265645,0.38129094,-0.8469689,-0.8309203,0.14574753,4.0
6.8051114,5.694562,6.212325,6.88156,5.770871,-0.2703595,1.8000047,1.1330462,-0.9685361,0.62838966,-0.8498969,2.1678212,-1.4544916,0.324919,-1.7691529,0.07392514,-0.031191582,-0.33232015,-0.72866946,1.4457021,3.0
7.07724,7.151098,8.445716,7.742037,7.6235275,1.4154992,0.09947855,0.63846296,-0.28121585,-0.8750291,-0.93884385,-0.7202334,0.13749823,1.2948107,0.12372809,-1.459246,-0.26191,-0.29761496,0.5696012,-0.7653004,4.0
1.7191763,2.5356457,1.9369183,1.7656564,-0.2907586,0.29010493,-0.51773506,0.57662725,-1.3412843,0.8419514,1.2380472,1.222005,0.6317138,0.060343537,-0.3285929,-0.55853283,0.88732624,0.4727078,-0.36855695,-1.470824,1.0
-0.30658928,0.9166009,1.2449101,-0.6324499,-1.6012453,-0.09605454,-0.85051036,0.837965,-1.4760779,-1.3142116,0.95963275,-0.7446774,-0.022065433,0.6926169,-0.06194949,0.89046514,-1.1743104,0.16529919,-0.54047316,-0.7684019,0.0
0.77810603,-1.0054061,0.6040428,-0.50362915,-0.12243402,0.62810254,0.077163674,1.4324656,1.0202729,1.0910488,0.25603336,-0.7614238,-0.9311373,-0.69380015,1.1893252,0.9230278,0.8599025,-1.1338617,0.14326243,1.0663772,0.0
6.5737324,8.398307,8.102469,9.438896,8.932706,-0.22546655,-1.0279639,-0.5581756,0.60389024,0.008560473,-0.068399124,-0.8157294,-0.6446059,-0.8379134,0.056695614,1.8101021,0.5399299,-1.2584862,0.37134513,0.08669219,4.0
4.635652,3.1462116,5.1520276,2.96246,4.9349494,-0.35297626,-1.5337627,-1.3283939,-0.20949288,-0.18879092,0.37557858,0.16743182,-0.6119316,0.9538275,-0.14791858,-0.226803,0.542141,2.3245008,0.19372891,-0.0248047,2.0
1.6265595,2.6630638,2.0059283,1.294336,1.8132672,1.4342294,0.95760703,-0.52427155,0.4166338,-0.054734446,0.1897118,1.9516906,0.4314304,-0.11152439,1.6569903,0.7368814,0.20640539,1.724577,0.35818356,-1.2163963,1.0
3.9675043,3.087287,3.0478961,4.739798,4.202792,0.13947804,-0.6088956,0.78178376,-1.176063,0.60077,0.039271504,-2.4397693,1.2032387,1.393096,0.1176214,-1.2446684,0.98532593,0.17119132,1.2404513,0.7724841,2.0
0.15664463,-1.7776449,0.57794034,0.20975144,0.23248379,-0.16987753,0.74286425,-0.26405606,-0.59814125,-1.4219387,-0.70173675,-0.951987,-1.1449307,-0.0992935,0.29712656,-1.291177,0.7245115,-1.070051,-1.2512891,-1.1945465,0.0
1.4250956,-0.5710614,2.4466176,2.5300574,0.80903006,-1.0725222,-0.28602588,-0.070399836,1.9066231,0.13122696,-0.29156253,0.58372736,-1.0389167,-0.43969682,1.3481395,-0.3256016,0.5559199,0.49469832,-0.29861984,0.252461,1.0
3.0171118,0.99537647,2.5930076,1.8446128,-0.31173515,-2.1641884,0.9417329,-1.1104814,0.5197787,1.4628773,-0.41395637,1.3909565,-1.1412003,-0.38841304,-1.2665119,0.7593734,0.8422562,0.022011857,0.11140815,1.3936332,1.0
6.39974,3.3469992,6.2051477,5.1069837,7.1102304,0.55735856,0.042103358,0.85114884,-2.0547934,0.63685524,-0.47056755,-0.5056749,-0.7322387,0.7390873,0.22251926,-1.1316259,0.3669385,0.77012455,-0.5911886,0.7602646,3.0
4.8307767,4.556485,4.015731,2.4512758,3.6740866,-1.741497,-0.04139035,0.32749504,-0.1814199,-0.5512268,0.032863252,0.67746156,-0.06562334,-0.6675453,0.30667025,-1.0188261,0.4521644,0.15913099,-0.4186337,-0.17672268,2.0
2.2088819,-0.14617158,0.020545911,-1.1111262,0.7735655,1.11268,-0.3161285,0.53935343,-0.53962845,-0.19875224,-0.568795,0.72526777,-0.8751037,1.7406653,-1.6952991,-0.015587007,-0.9430587,-0.38095984,0.17783847,1.805742,0.0
0.6187574,0.58396757,-1.1917613,0.7567684,1.0883878,0.80203474,-1.192363,0.84493744,0.29644108,-0.48520312,0.5602917,0.30373645,-1.2163913,0.41592437,-0.89284366,-1.1232437,0.66949505,0.17985775,0.7379904,0.76426744,0.0
9.098585,7.52417,7.306842,6.5879517,8.210617,0.46173784,1.069209,-0.059713803,-0.5468356,0.182556,-2.8397295,-0.6040501,-1.4409094,-0.1081696,2.4652822,-1.8176558,-0.67023903,-2.822952,1.3058013,0.2586077,4.0
2.649018,2.8411274,3.3512127,2.7997875,1.3718185,-2.066147,-1.8139033,-0.28760794,0.4648388,0.15621121,0.15268676,0.23684247,-0.6799738,0.71632564,-1.7293186,0.1687483,0.04682256,0.74979585,0.014675771,1.0906343,1.0
8.654675,7.465345,7.1429057,8.686663,8.101632,-0.862618,-1.0447464,-0.86263436,-0.19777523,-1.9297878,0.23526825,-0.7384233,0.4780279,0.26947993,-0.7638566,-1.06664,-0.74177355,1.0198271,-0.2468017,0.8837804,4.0
8.889955,8.151078,7.3380375,8.007484,8.509458,0.76443315,1.5376289,-0.69880843,0.17631839,-0.2645691,0.05402314,0.060104508,2.3402336,0.71185106,-0.46819216,0.10229902,0.1528927,0.24436595,-1.6843944,-1.4637598,4.0
6.841602,10.1118965,8.526246,6.792885,8.819652,-0.10308914,-0.10876118,-0.90214586,-0.33866653,1.1787168,-1.309891,-0.65291065,-0.8679179,0.6727319,0.90737057,0.039048508,1.4733483,-1.3504314,-0.5179709,-0.19039352,4.0
2.27463,0.44894916,-0.9101372,0.060210984,0.4995312,-0.4414104,-2.1906917,0.679779,0.21568176,-0.14912154,2.026707,-0.34077066,1.9252788,0.53344846,0.13091615,-0.999989,0.5928105,-3.0879464,-0.74361104,-0.64545393,0.0
2.5609248,4.6437054,1.6868258,2.8866632,1.9344909,1.3255086,0.011377249,-1.0528492,0.6582677,0.44361272,0.80945385,-0.97869617,-0.5742822,0.826914,-0.13996822,1.0820425,0.22656222,-0.10434348,-0.12790436,-2.1007419,1.0
7.579924,7.045083,7.1181087,7.8102365,8.748579,-0.20032597,-0.7506946,-1.6070108,-0.49872684,1.6918473,0.09887423,-0.20324716,0.49975264,-2.0296235,-1.317407,-2.1966631,-2.173231,-0.08006095,-0.8766944,0.054335844,4.0
1.0551157,1.3615828,0.065258384,1.0189497,0.8643719,0.15342632,0.26955593,-1.8827074,0.89707774,-0.32878467,-0.62375337,-1.6321362,-0.8863668,1.8484703,-1.6687738,-0.3057668,2.5168242,-0.927429,1.7805831,2.3316321,1.0
1.0757596,1.1878121,0.2734767,-0.19261058,0.25333878,0.62107426,0.3900237,2.0141764,-1.630286,0.56382114,-0.18749927,-0.9756406,1.0103403,0.04652255,0.43368033,-0.96678483,1.6281844,-0.5327702,-0.55542517,0.2248113,0.0
4.8018727,3.8806546,3.1555722,3.3957176,2.720741,-0.7799471,-1.2333617,-1.2605166,0.34473646,1.9197594,-0.47931594,-0.06007753,-0.85093635,0.1413319,1.0734217,0.6471124,-1.080454,0.56563187,-0.19264524,0.17047806,2.0
6.5361075,5.978197,5.302159,3.8085027,5.237759,0.62790924,0.87999606,-2.4876664,-0.5343158,0.30714262,-1.9041123,0.58277935,-0.8451809,0.11983196,0.1900323,-1.6285044,-0.08301977,-0.043626413,0.6274811,-0.7714834,2.0
2.0296977,5.3602157,4.6072574,3.0607567,3.3559766,-0.8310892,0.41871834,-1.4027314,-0.01846111,-0.6352493,-0.1259974,-0.29314873,-0.28649777,-0.18574119,0.87685686,-0.5543685,-0.3147604,-0.78773487,-1.1036536,0.09685616,2.0
7.7472906,6.504384,4.98349,5.4889464,6.6848097,0.21989408,-0.17549513,0.8253551,-0.8214036,1.2211792,0.3340288,-1.9953891,-0.4067696,0.72102886,-0.9770999,0.24579021,-0.27313852,2.3206027,0.6579694,-2.6590488,3.0
7.451048,5.579879,5.801685,7.473888,6.205961,-0.5208083,0.1379146,-0.6681717,-0.63279516,0.8704793,1.054542,0.30495727,-0.018882087,-1.0931813,0.12006787,0.60284525,0.35323846,0.15997313,-0.9984287,-0.057449613,3.0
6.0664115,5.001087,4.5811176,6.094496,8.132427,0.11658928,0.75925076,0.5277775,-0.5077476,-0.0085159205,0.6130774,0.039441507,0.616775,-0.13524157,0.1877574,0.3294238,0.05813403,0.5806594,0.20016426,-1.081068,3.0
-1.0316577,0.11046552,-0.2666872,1.5260674,0.04414917,1.0701883,-1.3768848,-0.31557515,-0.98839843,-1.0672675,0.7828822,1.2429705,-0.16584082,0.3845982,-0.4925659,-0.40883616,-0.42325744,-0.2006015,0.3040238,-0.5441239,0.0
6.889584,6.9810553,7.3435946,8.4585495,7.5494957,-0.027615229,1.3435929,-0.31916988,-0.6640967,-1.0908246,2.1168628,-0.6304904,1.4206007,1.6225842,0.76057047,-0.8502362,0.32224622,-0.35361886,-0.16446161,-0.3432376,4.0
3.966111,6.6477714,6.9654937,7.751085,6.9606214,-1.075869,-0.3686312,0.4113432,0.5212713,-1.1484371,-0.5018887,-0.44678968,1.092197,0.0900494,-1.1483424,-0.65142673,0.60384333,0.460955,-0.30492547,-0.3974485,3.0
9.648756,8.6432295,8.444509,8.4399605,8.37799,0.036270615,-1.4569583,0.5653462,3.405681,-0.02657229,-1.5952653,-0.80974525,-0.26337987,0.6252333,-1.2889683,-0.46708304,-0.8970797,-0.1912697,-0.11479593,-0.9506544,4.0
8.758138,8.94782,8.474311,8.974823,9.375168,0.9561378,-0.98475933,0.5324482,1.130461,1.0708896,-0.4812462,-1.1159502,-0.41631836,-3.524131e-05,1.4665388,-0.4828457,-1.746489,-0.96599704,0.7616388,3.2772186,4.0
7.18195,7.5960846,6.789632,7.498486,9.243234,0.51132315,-1.2725754,0.23682937,0.8304199,-0.29958406,-1.469253,0.1883611,0.02222777,2.299364,-0.5411031,-0.37720022,0.48048976,-1.0874509,-0.24318713,-0.072716966,4.0
6.5745945,5.472306,4.637525,5.9893107,7.2048864,-0.8115608,0.7545593,-0.6399087,-0.41115084,-0.75181293,-0.5601781,0.21888785,1.395663,-0.20650373,1.1194929,0.0847579,0.62137306,0.2762711,-0.84498113,-0.12898298,3.0
0.5695069,-0.014729105,-0.41203323,-0.12069068,-2.257289,1.4037728,0.43152076,0.866378,-1.4581678,0.45645213,0.19968694,-1.102183,0.7909009,2.6319716,-0.7082705,-0.019689523,-0.47406372,-0.7740739,-0.0047147553,0.23744301,0.0
6.2552648,5.097951,5.8471866,6.892261,4.8588,-0.1261581,0.13994524,-0.44870046,-0.61900723,0.064467095,0.9137328,-1.422882,-0.46737382,-1.4766978,0.64337486,-0.18969783,-0.036504243,-0.56602037,-1.7357327,0.8545761,3.0
9.560365,8.12131,7.4794745,8.030955,9.728687,0.6516311,-0.39544368,0.34628707,-1.0899388,0.81686443,0.41859663,2.35702,-1.6539623,-0.59438425,1.3287504,-0.5250361,-0.5361733,1.89927,-0.05695763,0.021533685,4.0
0.22802997,2.2267878,0.37404644,2.8408365,2.0148807,0.809643,0.25122756,-0.6867787,1.6051656,1.4226918,0.92599034,-1.2018772,-0.2866991,1.3361888,-0.48996466,-0.5120943,0.083954245,0.5938598,0.26018095,0.3040496,1.0
-1.2708715,-0.13842428,0.103778265,2.0000696,-1.277499,-1.1020616,-0.71770453,-0.29339644,-0.5402634,2.3188775,0.4203672,1.3387074,-0.90348774,1.0552044,-1.3195373,0.5950252,-1.9275198,-0.22692041,-0.017640613,-2.560434,0.0
-0.81630486,-0.7435995,-0.27296308,-0.16242673,0.1886219,0.6819716,-0.35633606,-1.7271484,-0.7804071,-0.39281312,-0.7555533,1.5927335,0.22598086,-0.4260232,0.31768346,-1.2621486,0.35667816,0.9089459,-1.4227525,-1.0856335,0.0
6.4257402,5.604447,4.1879764,4.4732776,7.5806036,-0.24207622,-0.7084128,0.14787719,0.5552326,0.74573445,-0.5233126,2.3011262,2.0996072,-0.107815266,1.6090834,-1.0900003,-0.5248326,-1.1700511,-0.83734614,0.5784871,3.0
7.5561466,7.737893,8.278696,7.91464,8.287396,-0.5074423,-0.5534659,-0.2394258,1.2165197,0.6504113,-1.4340527,-1.2964286,0.28645095,0.23006378,-0.5122458,0.24730304,-0.72920126,-0.72664016,0.2817579,1.853263,4.0
2.484797,2.6966343,1.2454143,2.402669,0.8136349,-0.8301865,0.20045741,1.2270013,-0.25683448,0.40847525,1.021172,-1.3976971,1.9325612,-0.98542994,-0.48691806,1.0681599,0.352137,-0.18459743,-0.33657762,0.30689836,1.0
-0.7154993,1.6504867,-0.72479105,-1.114925,-1.5443736,-0.55396295,0.4817844,-1.2028779,-0.14277855,-1.0600466,-1.2300061,0.8330521,-2.5776637,-0.13796645,-0.2465817,-1.1938313,0.1679115,-0.6405942,-0.39783418,-0.52729625,0.0
7.8905683,8.1934805,8.585791,9.904463,8.568892,1.4565846,1.1206298,-0.63642716,-0.35245362,-0.4869185,1.3377686,0.5534233,-0.05572966,0.36223504,-0.09867382,-0.017016755,-0.8846353,-0.87580657,0.6419153,0.1818949,4.0
2.1096685,1.7602856,1.6668987,2.8077197,1.9686698,1.3428587,-0.025120849,0.70146406,-1.310968,-0.9610082,0.7315896,0.11077008,-0.6016627,-0.8391219,0.4447605,-0.28508437,0.48569217,-0.7056264,0.9495448,-0.36258942,1.0
7.8174906,8.69387,7.0943522,8.0843725,8.58298,-1.8037034,-1.2829247,0.28463778,-1.3963169,0.27433968,-0.28570783,1.2018489,0.0010432759,-0.9009123,-0.4485039,0.76114494,-0.17950901,0.5425425,-0.2909778,-0.8438124,4.0
7.2028685,6.0733504,6.563224,6.6013513,5.7775583,0.5924316,-0.73910093,2.7661743,-1.3850917,1.7922096,-1.8110392,2.256502,-0.9932581,-0.0935867,0.8838441,-0.0025491293,-0.7960796,0.5623,1.0168697,-1.3950278,3.0
2.109472,1.9949586,1.7959951,2.1882558,1.9591476,-1.7023065,0.5478685,-1.1067992,0.4632852,1.343073,-1.0198331,0.19728856,0.26943743,-0.030255033,-1.8339185,0.017170994,-0.0796461,-0.26046973,-1.0379528,0.54177475,1.0
4.0772285,3.438481,3.7080505,3.4797523,3.780295,0.19986439,0.332711,-1.0089552,0.7685865,0.777101,-1.2184854,-0.3973211,-0.0076376307,-0.9077976,0.42979458,-1.0837613,0.3521852,-0.19689539,0.6547079,0.56827575,2.0
7.5817294,8.440188,8.166748,6.3178916,6.8100624,-0.07629524,1.2870739,-0.1919453,0.8675272,0.649291,0.18572891,-0.7982364,0.5674229,-0.5901338,0.086713225,0.9487642,-0.24497905,0.4667233,0.33625653,-0.59758085,4.0
5.6072674,6.877297,6.1451507,5.857256,5.9319305,0.30154994,0.28340262,-0.21181387,0.3331193,0.7721483,-0.3377139,0.23065777,-1.1395937,-0.9084576,-1.1069087,0.21843721,0.45554322,-1.3586571,0.1971728,-0.23275153,3.0
3.3232353,2.7125306,2.96335,2.9196627,2.842282,1.1936809,-0.6564772,0.61588234,0.54243225,0.9341314,0.02755082,-0.2865748,-1.0544424,-0.73620945,-0.53071237,-0.22679032,-2.0524635,-0.6523365,1.314723,0.6213376,1.0
-0.10056823,-0.1431265,0.8951642,0.22850707,-1.4883147,1.3081049,0.8192177,0.14044543,1.0379561,-0.7405429,-1.4251275,0.6751577,0.05928803,-1.1203151,0.6127674,2.4862561,0.013921734,0.8435774,1.0120511,0.78598386,0.0
-0.8412669,-0.117560506,0.7138215,0.7170422,-0.121562935,1.7484249,1.6159621,-1.065183,-1.0348855,0.15213369,1.4433455,0.29355597,-1.845761,-0.89391327,-0.9460154,1.6937153,0.017000025,-0.6902771,0.6422174,-0.52564156,0.0
4.644411,3.9819653,3.0103788,4.5716333,3.0281622,0.3733774,0.2963464,1.1351876,1.1575955,-2.0258865,-2.2158594,-0.5098149,0.3301939,-2.0308568,-0.7056426,0.6784325,0.28105476,-1.1842852,-1.9063363,-0.6993351,2.0
2.487531,1.4618433,4.052356,0.36948705,1.4411519,0.2828379,-0.44459844,1.2163196,0.013827385,1.1278553,-0.46908048,0.10533502,-0.25160414,-2.247302,-1.3598047,-0.67987865,0.7985376,0.015988098,1.3185638,0.49558386,1.0
2.8937354,5.3410454,4.16346,4.538601,4.127991,-0.9879398,0.75544316,-1.1079477,1.3638395,-0.56322265,-0.1470791,0.16804506,0.29359025,-1.0972054,1.1812859,-0.5621474,0.51711094,0.21230382,1.9063046,-0.3308705,2.0
-0.44333598,-0.6053338,-0.0062345555,-0.8216179,1.2686027,-0.49286136,0.3311349,0.5210421,-0.4685822,-0.8450492,-0.8029582,0.938533,0.88738406,-0.025966514,-0.28831482,0.3426808,-0.19608904,-0.4833105,1.3101068,0.2662784,0.0
0.9972631,2.4195585,2.8583505,0.84248376,2.2505774,-0.5231172,-0.53783315,-0.23756482,-2.123364,0.2788886,2.5946155,0.94357765,-0.5733,0.8713819,0.6854026,-0.4321567,-0.44210482,0.24434601,0.32200128,-1.1484488,1.0
7.3532963,6.4014096,6.07347,5.6656547,5.408722,0.7124011,-0.3802299,0.1534444,0.9215728,0.6347365,0.46417737,1.1840155,-0.17090763,0.59341264,0.5102623,-0.770192,1.4575088,-4.1841245,1.6299798,0.3388474,3.0
5.499823,1.3496916,6.41467,4.4972606,4.307369,1.4392127,0.42016506,-1.2828566,-0.012107138,0.081287265,-0.9910821,0.32962468,-0.2616206,-1.2332271,-0.025154041,-1.3998057,1.4447684,-0.36454195,0.8419981,-1.1302897,2.0
2.7576966,2.5548995,1.6307076,3.1228056,3.0853648,-0.5337978,0.99093115,-0.9618678,-1.0369099,1.3955481,1.4854782,1.8818746,2.2641232,0.917155,0.11646021,-0.73402727,0.038353268,0.7193061,0.36589262,0.59660035,1.0
